run,number_of_clones,number_of_reads
p17_58_DNA_S70_L001.clonotypes.TRA.txt,56639,6370705
440001210101_S143_L002.clonotypes.TRB.txt,11041,4577473
270001010808_S158_L002.clonotypes.TRB.txt,14474,7880535
210004500808_S119_L002.clonotypes.TRA.txt,20666,1382181
330001730808_S178_L002.clonotypes.TRB.txt,12474,5917020
050001520807_S182_L002.clonotypes.TRB.txt,481,590
050000050101_S86_L001.clonotypes.TRB.txt,20663,5554998
640003070808_S11_L001.clonotypes.TRA.txt,35661,2478242
210002540808_S134_L002.clonotypes.TRA.txt,39073,5198637
330002530808_S81_L001.clonotypes.TRB.txt,1524,2765
540001040808_S84_L001.clonotypes.TRB.txt,10811,1691330
440000810101_S55_L001.clonotypes.TRB.txt,33268,5493966
640002000808_S6_L001.clonotypes.TRB.txt,18168,6613915
780002130808_S75_L001.clonotypes.TRA.txt,86,138
020003830808_S150_L002.clonotypes.TRB.txt,30,44
770000030807_S65_L001.clonotypes.TRB.txt,7735,3370547
780004090808_S60_L001.clonotypes.TRA.txt,11502,4005322
440000050808_S92_L001.clonotypes.TRB.txt,11,16
540001400808_S34_L001.clonotypes.TRB.txt,16423,1365236
780005190808_S140_L002.clonotypes.TRB.txt,0,0
460001340808_S29_L001.clonotypes.TRB.txt,942,1872
330000130808_S23_L001.clonotypes.TRB.txt,11198,861028
p17_79-1_DNA_S2_L001.clonotypes.TRA.txt,87907,3397881
p17_41_DNA_S57_L001.clonotypes.TRB.txt,19701,2382878
050000630808_S56_L001.clonotypes.TRA.txt,3431,8952
640002260808_S56_L001.clonotypes.TRA.txt,48408,2943500
780005060808_S177_L002.clonotypes.TRB.txt,632,1073
440000940101_S71_L001.clonotypes.TRB.txt,21797,4461022
780005150808_S127_L002.clonotypes.TRB.txt,8,27
690001970808_S16_L001.clonotypes.TRA.txt,19343,16029720
470003150808_S68_L001.clonotypes.TRA.txt,18695,1912761
630002610807_S7_L001.clonotypes.TRA.txt,22236,6464564
780008350808_S171_L002.clonotypes.TRB.txt,9367,4126930
440000960808_S80_L001.clonotypes.TRA.txt,19503,1198253
210002070101_S69_L001.clonotypes.TRB.txt,27600,4587262
p17_49-1_DNA_S6_L001.clonotypes.TRA.txt,195721,3646301
360001830808_S109_L002.clonotypes.TRA.txt,116685,4205710
780003490808_S4_L001.clonotypes.TRA.txt,2178,14509
470001820808_S60_L001.clonotypes.TRB.txt,24147,4059248
330000870808_S66_L001.clonotypes.TRA.txt,49411,14577019
p17_64_DNA_S76_L001.clonotypes.TRB.txt,72820,2222460
780004860808_S167_L002.clonotypes.TRB.txt,0,0
p17_3_DNA_S19_L001.clonotypes.TRB.txt,27435,2363568
780005000101_S15_L001.clonotypes.TRB.txt,32024,3990254
630002240807_S133_L002.clonotypes.TRA.txt,25051,2838770
550001480808_S114_L002.clonotypes.TRA.txt,29423,3217008
340002960808_S164_L002.clonotypes.TRB.txt,5328,4542305
590002880101_S101_L002.clonotypes.TRA.txt,41903,2934873
p18_29_DNA_S45_L002.clonotypes.TRA.txt,271,345
p18_21_DNA_S37_L002.clonotypes.TRA.txt,139411,2344547
330002370808_S162_L002.clonotypes.TRB.txt,11347,7160263
470001570808_S67_L001.clonotypes.TRB.txt,15478,4780373
470001590807_S68_L001.clonotypes.TRB.txt,15128,3231449
500001360808_S131_L002.clonotypes.TRB.txt,17896,3502926
050001310101_S113_L002.clonotypes.TRA.txt,41911,4058454
500000860808_S83_L001.clonotypes.TRA.txt,50146,16626756
500004180808_S48_L001.clonotypes.TRA.txt,0,0
050000090101_S85_L001.clonotypes.TRA.txt,47939,4563981
p17_10_DNA_S26_L001.clonotypes.TRA.txt,197708,13523541
670002450808_S189_L002.clonotypes.TRB.txt,19586,1169492
690002180808_S18_L001.clonotypes.TRA.txt,20210,2998523
440003140808_S50_L001.clonotypes.TRA.txt,10606,26489
640002170101_S51_L001.clonotypes.TRB.txt,19040,3989823
550001010808_S147_L002.clonotypes.TRB.txt,19009,4674665
690002520101_S2_L001.clonotypes.TRB.txt,9972,4891717
470001580807_S178_L002.clonotypes.TRA.txt,28031,4781720
270000290808_S149_L002.clonotypes.TRA.txt,30448,2242219
360001410808_S133_L002.clonotypes.TRA.txt,37816,11304336
670002310808_S188_L002.clonotypes.TRB.txt,20,24
020003060808_S142_L002.clonotypes.TRB.txt,14029,7465993
050001690807_S105_L002.clonotypes.TRA.txt,2,3
050000750101_S74_L001.clonotypes.TRB.txt,31002,3405133
p18_30_DNA_S46_L002.clonotypes.TRB.txt,1206,1978
050002010101_S122_L002.clonotypes.TRB.txt,14348,6663949
690001030807_S11_L001.clonotypes.TRB.txt,3306,10579
500001230808_S139_L002.clonotypes.TRA.txt,11999,4501191
440000050101_S175_L002.clonotypes.TRA.txt,16698,2570764
730002480808_S49_L001.clonotypes.TRA.txt,15214,5079379
590002150808_S76_L001.clonotypes.TRB.txt,4371,17007
670004670808_S168_L002.clonotypes.TRB.txt,8545,7947545
210002440808_S113_L002.clonotypes.TRB.txt,16345,8462359
330001850808_S99_L002.clonotypes.TRA.txt,15975,426043
050001600807_S97_L002.clonotypes.TRA.txt,5190,9982
730000960808_S35_L001.clonotypes.TRA.txt,25556,5424467
670004710808_S151_L002.clonotypes.TRA.txt,15221,6586354
210001750808_S111_L002.clonotypes.TRA.txt,28352,4778360
p17_49-2_DNA_S14_L001.clonotypes.TRB.txt,86596,2723174
330000410808_S109_L002.clonotypes.TRA.txt,23112,7187890
330000310807_S59_L001.clonotypes.TRA.txt,30644,575206
500001300807_S3_L001.clonotypes.TRB.txt,18428,4818349
p17_53_DNA_S66_L001.clonotypes.TRA.txt,102793,6062247
640001930808_S53_L001.clonotypes.TRA.txt,20075,2029708
330000550808_S72_L001.clonotypes.TRA.txt,30480,2560926
050002170808_S77_L001.clonotypes.TRB.txt,0,0
330003180807_S94_L001.clonotypes.TRB.txt,16772,24674830
690001200808_S107_L002.clonotypes.TRB.txt,9548,7263921
260002920808_S96_L001.clonotypes.TRB.txt,4233,5277250
